,place_name,id
2704,Braunschweig,2945024
2705,Brandenburg,2945358
2706,Brandenburg,2945358
2707,Brakel,2945542
2708,Brakel,2945542
2709,Brachthausen,2945611
2710,Bottrop,2945756
2711,Böttigheim,2945764
2712,Böseckendorf,2945909
2713,Bornheim,2946111
2714,Boppard,2946366
2715,Boppard,2946366
2716,Boppard,2946366
2717,Boppard,2946366
2718,Boppard,2946366
2719,Boppard,2946366
2720,Boppard,2946366
2721,Boppard,2946366
2722,Boppard,2946366
2723,Boppard,2946366
2724,Bonn,2946447
2725,Bonn,2946447
2726,Bonn,2946447
2727,Bommersheim,2946515
2728,Bommersheim,2946515
2729,Bommersheim,2946515
2730,Bommersheim,2946515
2731,Bommersheim,2946515
2732,Boltenhof,2946575
2733,Bodmann,2947070
2734,Bödigheim,2947076
2736,Bodenrode-Westhausen,2947114
2737,Bodenheim,2947133
2738,Bodenheim,2947133
2739,Bödefeld,2947175
2740,Bödefeld,2947175
2741,Bockenheim an der Weinstraße,2947355
2742,Bochum,2947416
2743,Bobenheim,2947465
2744,Bobenhausen,2947468
2745,Blieskastel,2947739
2746,Blieskastel,2947739
2747,Blieskastel,2947739
2748,Blieskastel,2947739
2749,Bleidenstadt,2947822
2750,Bleidenstadt,2947822
2751,Bleidenstadt,2947822
2752,Bleidenstadt,2947822
2753,Blankenhain,2948058
2754,Bischofferode,2948305
2755,Bischoffen,2948307
2756,Bischmisheim,2948314
2757,Bischhagen,2948331
2758,Bischbrunn,2948337
2759,Bischbrunn,2948337
2760,Birkungen,2948404
2761,Birkungen,2948404
2762,Birkungen,2948404
2763,Birkungen,2948404
2764,Birklar,2948415
2765,Birkenfeld,2948595
2766,Bingen,2948825
2767,Bingen,2948825
2768,Bingen,2948825
2769,Bingen,2948825
2770,Bingen,2948825
2771,Bingen,2948825
2772,Bingen,2948825
2773,Bilstein,2948884
2774,Bilstein,2948884
2775,Bilshausen,2948895
2776,Bilshausen,2948895
2777,Bierstadt,2949082
2778,Bierstadt,2949082
2779,Wiesbaden-Bierstadt,2949082
2780,Bieringen,2949094
2781,Bieringen,2949094
2782,Bienstädt,2949130
2783,Bielefeld,2949186
2784,Biedesheim ,2949216
2785,Offenbach-Bieber,2949270
2786,Biebelnheim ,2949277
2787,Biblis,2949367
2788,Biblis,2949367
2789,Biblis,2949367
2790,Bibergau,,2949391
2791,Bexbach,2949470
2792,Beuren,2949561
2793,Beukenbeul,2949602
2794,Bernterode,2949935
2795,Bernterode,2949935
2796,Bernterode,2949935
2797,Bernsfeld,2949957
2798,Bernkastel-Kues,2949998
2799,Bernkastel,2949998
2800,Bernkastel,2949998
2801,Bernkastel,2949998
2802,Bernkastel-Kues,2949998
2803,Bernkastel,2949998
2804,Kues,2949998
2805,Bernkastel,2949998
2806,Bernhausen,2950012
2807,Berndiel,2950070
2808,Berlingerode,2950139
2809,Berlin,2950159
2810,Deutschland,2950159
2811,Berlin,2950159
2812,Berlichingen,2950161
2813,Berlichingen,2950161
2814,Beringhausen,2950219
2815,Beringhausen,2950219
2816,Beringhausen,2950219
2817,Bergtheim,2950249
2818,Bergrheinfeld,2950287
2819,Niedergladbach,2863408
2820,Bensheim,2950978
2821,Bensheim,2950978
2822,Bensheim,2950978
2823,Bensheim,2950978
2824,Bensheim,2950978
2825,Bensheim,2950978
2826,Benrath,2950994
2827,Benediktbeuern,2951104
2828,Belecke,2951265
2829,Beindersheim,2951327
2830,Beilstein Cochem,6553659
2831,Bedburg,2951648
2832,Beckum,2951654
2833,Beberstedt,2951797
2834,Bayreuth,2951825
2835,Bassenheim,2952261
2836,Bamberg,2952984
2837,Bamberg,2952984
2838,Bamberg,2952984
2839,Bamberg,2952984
2840,Balduinstein,2953108
2842,Bad Wimpfen,2953315
2843,Wimpfen,2953315
2844,Wimpfen,2953315
2845,Bad Vilbel,2953321
2846,Salmünster,2953338
2847,Bad Soden,2953339
2848,Bad Schwalbach,2953348
2849,Bad Schwalbach,2953348
2850,Bad Salzig,2953360
2851,Bad Salzig,2953360
2852,Bad Salzig,2953360
2853,Bad Säckingen,2953363
2854,Bad Orb,2953384
2855,Bad Orb,2953384
2856,Bad Neustadt an der Saale,2953389
2857,Bad Mergentheim,2953402
2858,Bad Mergentheim,2953402
2859,Mergentheim,2953402
2860,Mergentheim,2953402
2861,Mergentheim,2953402
2862,Bad Lippspringe,2953405
2863,Bad Lippspringe,2953405
2864,Langensalza,2953413
2865,Langensalza,2953413
2866,Langensalza,2953413
2867,Kreuznach,2953416
2868,Bad Kreuznach,2953416
2869,Bad Kreuznach,2953416
2870,Bad Kreuznach,2953416
2871,Bad Kreuznach,2953416
2872,Bad Kreuznach,2953416
2873,Bad Kreuznach,2953416
2874,Bad Kreuznach,2953416
2875,Bad König,2953419
2876,Kissingen,2953424
2877,Kissingen,2953424
2878,Honnef,2953435
2879,Homburg am Main,2899445
2880,Hersfeld,2953439
2881,Hersfeld,2953439
2882,Bad Gandersheim,2953456
2883,Bad Frankenhausen,2953459
2884,Bad Frankenhausen/Kyffhäuser,2953459
2887,Baden-Baden,2953504
2891,Dürkheim,2953522
2892,Duban,3076361
2893,Bad Brückenau,2953535
2894,Brückenau,2953535
2895,Bad Breisig,2953536
2896,Bad Breisig,2953536
2897,Bibra,2953542
2898,Bacharach,2953702
2899,Bacharach,2953702
2900,Bacharach,2953702
2901,Bacharach,2953702
2902,Bacharach,2953702
2903,Babenhausen,2953770
2904,Azmannsdorf,2953822
2905,Aulhausen,2954060
2906,Augsburg,2954172
2907,Augsburg,2954172
2908,Augsburg,2954172
2909,Augsburg,2954172
2910,Schwaben,2954172
2911,Schwaben,2954172
2912,Schwaben,2954172
2913,Aufenau,2954272
2914,Auerstedt,2954539
2915,Auersmacher,2954542
2916,Auerbach,2954602
2917,Auderath,2954704
2918,Aub,2954774
2919,Au am Rhein,2954775
2920,Attendorn,2954932
2921,Attendorn,2954932
2922,Attendorn,2954932
2923,Attendorn,2954932
2924,Attendorn,2954932
2925,Attendorn,2954932
2926,Attendorn,2954932
2927,Attendorn,2954932
2928,Assmannshausen,2955001
2929,Assmannshausen,2955001
2930,Assamstadt,2955050
2931,Assamstadt,2955050
2932,Aspisheim,2955053
2933,Aspisheim,2955053
2934,Aschaffenburg,2955272
2935,Aschaffenburg,2955272
2936,Aschaffenburg,2955272
2937,Aschaffenburg,2955272
2938,Aschaffenburg,2955272
2939,Aschaffenburg,2955272
2940,Aschaffenburg,2955272
2941,Aschaffenburg,2955272
2942,Arzfeld,2955363
2943,Arzfeld,2955363
2944,Arolsen,2955421
2945,Arnstein,2955431
2946,Arnstadt,2955439
2947,Arnstadt,2955439
2948,Arnstadt,2955439
2949,Arnsberg,2955471
2950,Arnsberg,2955471
2951,Argenthal,2955605
2952,Argenschwang,2955610
2953,Argenschwang,2955610
2954,Argenschwang,2955610
2955,Arenshausen,2955633
2956,Arenshausen,2955633
2957,Arensberg,2955638
2958,Anzhausen,2955839
2959,Anzefahr,2955861
2960,Anzefahr,2955861
2961,Anzefahr,2955861
2962,Anzefahr,2955861
2963,Ansbach,2955936
2964,Ansbach,2955936
2965,Ansbach,2955936
2966,Ansbach,2955936
2967,Andernach,2956206
2968,Andernach,2956206
2969,Andernach,2956206
2970,Amöneburg,2956404
2971,Amöneburg,2956404
2972,Amöneburg,2956404
2973,Amöneburg,2956404
2974,Amöneburg,2956404
2975,Amöneburg,2956404
2976,Amöneburg,2956404
2977,Amöneburg,2956404
2978,Amöneburg,2956404
2979,Amorbach,2956567
2980,Amorbach,2956567
2981,Amorbach,2956567
2982,Amberg,2956656
2983,Alzey,2956710
2984,Alzey,2956710
2985,Alzey,2956710
2986,Alzey,2956710
2987,Alzey,2956710
2988,Alzey,2956710
2989,Alzey,2956710
2990,Alzey,2956710
2991,Alzey,2956710
2992,Alzenau,2956715
2993,Alzenau,2956715
2994,Alzenau,2956715
2995,Alzenau,2956715
2996,Alzenau,2956715
2997,Altenwenden,2957417
2998,Altensteig,2957459
2999,Altenbamberg,2957869
3000,Alsheim,2958126
3001,Alpen,2958188
3002,Allendorf,2958438
3003,Allendorf,2958438
3004,Allendorf,2958438
3005,Allendorf,2958438
3006,Allendorf,2958438
3007,Alfeld,2958533
3008,Aldenhoven,2958580
3009,Aldenhoven,2958580
3010,Albstadt,2958595
3011,Albaxen,2958745
3012,Alach,2958774
3013,Alach/ Kapelle Klostergut,2958775
3014,Ailringen,2958844
3015,Ailringen,2958844
3016,Ahrbergen,2959113
3017,Ahrbergen,2959113
3018,Ahlen,2959223
3019,Warendorf,2959223
3020,Ahaus,2959279
3021,Ahaus/ Westfalen,2959279
3022,Abterode,2959782
3023,Abterode,2959782
3024,Abterode,2959782
3025,Abenheim,2959847
3026,Aalen,2959927
3027,Wiltz,2959977
3028,Weiswampach,2959989
3029,Waldbredimus,2960013
3030,Vianden,2960021
3031,Remich,2960154
3032,Remich,2960154
3033,Remich,2960154
3034,Redingen,2960160
3035,Luxemburg,2960316
3036,Luxemburg,2960316
3037,Luxemburg,2960316
3038,Luxemburg,2960316
3039,Luxemburg,2960316
3040,Luxemburg,2960316
3041,Luxemburg,2960316
3042,Luxemburg,2960316
3043,Luxemburg,2960316
3044,Grevenmacher,2960515
3045,Ettelbruck,2960589
3046,Elvingen,2960613
3047,Ell (Luxemburg),2960616
3048,Ell,2960616
3049,Ell,2960616
3050,Echternach,2960630
3051,Diekirch,2960657
3053,Bissen,2960759
3054,Beckerich,2960806
3055,Irland,2964574
3056,Xivry-le-France,2967265
3057,Wingersheim,2967344
3058,Wiesweiler,2967373
3059,Vireux-Molhain,2967956
3060,Villers-la-Ville,2784641
3061,Vic-sur-Seille,2969364
3062,Verdun,2969958
3063,Verdun,2969958
3064,Verdun,2969958
3066,Varize-Vaudoncourt,2970662
3067,Varize-Vaudoncourt,2970662
3068,Valmy,2970861
3069,Uttenhoffen,2971280
3070,Rhone,2972214
3071,Toul,2972350
3072,Diedenhofen,2972811
3073,Thann,2973013
3074,Thann,2973013
3075,Elsaß,2973783
3076,Straßburg,2973783
3077,Straßburg,2973783
3078,Straßburg,2973783
3079,Straßburg,2973783
3080,Straßburg,2973783
3081,Straßburg,2973783
3082,Siersthal,2974604
3083,Schlettstadt,2975233
3084,Sélestat,2975233
3085,Sélestat,2975233
3086,Sélestat,2975233
3087,Saargemünd,2975964
3088,Saarburg,2842644
3089,Saarburg,2975967
3090,Saarburg,2975967
3091,Salmbach,2976352
3092,Sainte-Marie-aux-Mines,2980438
3093,St-Dié/ Vosges,2980827
3094,Saint-Amarin,2981815
3095,Rouffach,2982636
3096,Rouen,2982652
3097,Rosheim,2982790
3098,Lothringen,2983005
3099,Lothringen,2983005
3100,Lothringen,2983005
3101,Lothringen,2983005
3102,Rodemack,2983158
3103,Rodemack,2983158
3104,Rochefort,2983276
3105,Robecourt,2983355
3106,Reims,2984114
3107,Reims,2984114
3108,Reims,2984114
3109,Rambervillers,2984516
3110,Rambervillers,2984516
3111,Rahling,2984559
3112,Pont-à-Mousson,2986306
3113,Pinel-Hauterive,2987105
3114,Pierrefitte,2987271
3115,Frankreich,2988507
3116,Frankreich,2988507
3117,Paris,2988507
3118,Paris,2988507
3119,Otterswiller,2989085
3120,Orléans,2989317
3121,Orléans,2989317
3122,Oberhoffen-sur-Moder,2989802
3123,Niedernai,2990410
3124,Neufchâteau,2790286
3125,Nantes,2990969
3130,Pont-à-Mousson,2986306
3131,Montbronn,2992885
3132,Momerstroff,2993468
3133,Molsheim,2993476
3134,Molsheim,2993476
3135,"Moirey-Flabas-Crépion
",2993598
3136,Metz,2994160
3137,Métrich,2994164
3138,Maxstadt,2994945
3139,Masevaux,2995281
3140,Lyon,2996944
3141,Lyon,2996944
3142,Lorquin,2997552
3143,Longwy,2997638
3144,Longwy,2997638
3145,Lauterburg,3005948
3146,Lauterbourg,3005948
3147,Laon,3007477
3148,Masmolène,3010608
3149,Kintzheim,3011455
3150,Kaysersberg,3011969
3151,Hombourg-Haut,3013196
3153,Hambach,3014026
3154,Hambach,3014026
3155,Hambach,3014026
3156,Hagenau,3014078
3157,Hagenau,3014078
3158,Hagenau,3014078
3159,Hagenau,3014078
3160,Merlebach,3017059
3161,Merlebach,3017059
3162,Ferrette,3018659
3163,Feldkirch (Haut-Rhin),3018760
3164,Dun-sur-Meuse,3020676
3165,Birlenbach,3020860
3166,Dossenheim/ Neckar,2935453
3167,Dieuze ,3021392
3168,Dieuze ,3021392
3169,Dettwiller,3021518
3170,Dambach-la-Ville,3021888
3172,Dabo,3021933
3173,Cutting (Moselle),3021971
3174,Condé-Northen,3023964
3176,Colmar,3024297
3177,Clermont,3024635
3178,Chalon-sur-Saône,3027484
3179,Ober-Breidenbach,2861217
3180,Bourgheim,3030995
3181,Bourgheim,3030995
3182,Blois,3032213
3183,Blamont,3032429
3184,Bermonville,3033332
3185,Bennwihr,3033471
3186,Bennwihr,3033471
3187,Belley,3033625
3188,Belfort/ Frankreich,3033791
3189,Arles,3036938
3190,Arles,3036938
3191,Altorf,3038008
3192,Altkirch,3038012
3193,Altkirch,3038012
3194,Ungarn,3054643
3195,Ungarn,3054643
3196,Bratislava,3060972
3197,Prag,3067696
3198,Prag,3067696
3199,Prag,3067696
3200,Olmütz,3069011
3201,Louny,3071507
3202,Losiná,3071583
3203,Cheb,3077835
3204,Krumau,3077889
3205,Böhmisch-Aicha,3077895
3208,Böhmen,3077916
3209,Böhmisch-Leipa,3077929
3210,Brünn,3078610
3211,Gottersdorf,2918695
3212,Breslau,3081368
3213,Breslau,3081368
3214,Breslau,3081368
3215,Breslau,3081368
3216,Stettin,3083829
3217,Schweidnitz,3084093
3218,Schweidnitz,3084093
3219,Posen,3088171
3221,Marienburg,3092472
3222,Lipinki Luzyckie,3093315
3223,Polen,3094802
3224,Polen,3094802
3225,Polen,3094802
3226,Polen,3094802
3227,Polen,3094802
3228,Polen,3094802
3229,Schlesien,3096472
3230,Dobrzyn,3098925
3231,Glubczyce,3099174
3232,Glogau,3099213
3233,Pommern,3099434
3234,Fosowskie,3099649
3235,Fosowskie,3099649
3236,Spanien,3117735
3237,Ávila ,3129136
3238,Venedig,3164603
3239,Turin,3165524
3240,Siena,3166548
3241,Italien,3169070
3243,Ravenna,3169561
3244,Pavia,3171366
3245,Pavia,3171366
3246,Padua,3171728
3247,Neapel,3172394
3248,Mailand,3173435
3249,Meran,3173577
3250,Meran,3173577
3251,Ferrara,3177090
3253,Burgusio,3181397
3254,Bormio,3181730
3255,Bozen,3181913
3256,Bozen,3181913
3257,Bologna,3181928
3258,Bari,3182351
3259,Klakar,3198114
3260,Königsbach,3206188
3261,Königsbach,3206188
3262,Bernshausen (Seeburg),3207076
3263,Kleinbardorf,3207402
3264,Aulenbach (Baumholder),3207529
3265,Aulenbach (Baumholder),3207529
3268,Schönenberg-Kübelberg,3207540
3269,Zeltingen,3207549
3271,Bruttig-Fankel,3207690
3272,Bruttig-Fankel,3207690
3273,Bruttig-Fankel,3207690
3274,Bruttig-Fankel,3207690
3275,Bruttig,3207690
3276,Bruttig,3207690
3277,Bruttig,3207690
3278,Bruttig,3207690
3279,Fankel,3207690
3280,Bruttig-Fankel,3207690
3283,Kobern,3207786
3284,Gondorf/ Mosel,2919119
3285,Mülheim-Kärlich,3207806
3286,Scheuren (Unkel),3207902
3287,Sailauf,3208010
3288,Florstadt,3208053
3289,Liederbach,3208086
3290,Nieder-Roden,3208098
3291,Walluf,3208134
3292,Walluf,3208134
3293,Walluf,3208134
3294,Walluf,3208134
3295,Walluf,3208134
3296,Walluf,3208134
3297,Walluf,3208134
3298,Brohl,3209903
3299,Schlaiten,3217367
3300,Papariano,3217464
3301,Aachen,3247449
3302,Aachen,3247449
3303,Aachen,3247449
3304,Aachen,3247449
3305,Aachen,3247449
3306,Elsheim,3272454
3307,St. Leon-Rot,3272456
3308,Dittelsheim-Heßloch,3272935
3309,Lauda/  Lauda-Königshofen,3274966
3310,Lauda/  Lauda-Königshofen,3274966
3311,Neunkirchen (Unterfranken),3274976
3312,Neunkirchen (Unterfranken),3274976
3313,Altenbuch,3274987
3314,Mespelbrunn,3274989
3315,Aigen bei Salzburg,3323071
3316,Rohrberg,3323924
3317,Fricken (Tirol),3333846
3319,Seeheim/ Hessen,3337504
3320,Legen,3339118
3321,Baldern,6290616
3322,Stephansdom,6324757
3323,Kalbach,6544447
3324,Kalbach,6544447
3325,Kalbach,6544447
3326,Berlin-Mitte,6545310
3327,Berlingen,6640176
3328,Berlingen,6640176
3329,Frankfurt-Sindlingen,7118086
3330,Frankfurt-Sindlingen,7118086
3331,Spandau,7290252
3332,Niederrad,7290401
3333,Niederrad,7290401
3334,Niederrad,7290401
3335,Wittenberg,7303020
3336,Wittenberg,7303020
3337,Bonau,7669466
3338,Siat,8299584
3339,Kassel/ Altstadt,8629513
3340,Erfurt,11203841
3341,Erfurt,11203842
3342,Erfurt,11203843
3343,Erfurt,11203844
3344,Leipzig/ Nikolaikirche,11395551
3345,Aubach/ Redleiten,11609507
3346,Zellhausen,11609528
3347,Zellhausen,11609528
3348,Moselweiß,11777806
3349,Schloß Neuhaus (Paderborn),11977135
3350,Saarwerden,12047311
3351,Bouquenom,12047312
3352,Schloss Dieburg,2937591
3353,Hüttenberg (Hessen),12358897
3381,Mainz-Bretzenheim,2944180
3382,Mainz-Bretzenheim,2944180
3384,Bürgel/ Offenbach,2941400
3385,Bürgel/ Offenbach,2941400
3386,Karlstadt am Main,2892786
3387,Celle/ Niedersachsen,2940213
3388,Celle/ Niedersachsen,2940213
3389,Chiny/ Wallonia,2800320
3392,Dietkirchen/ Limburg,2937092
3395,Mainz-Drais,2935350
3396,Mainz-Drais,2935350
3399,Helmsdorf/ Dingelstädt,2906693
3408,Eindhoven,2756253
3409,Falkenstein/ Pfalz,2927916
3410,Gmünd/ Österreich,2778438
3411,Gmünd/ Österreich,2778438
3412,Götzingen/ Buchen,2918518
3413,Götzingen/ Buchen,2918518
3414,Götzingen/ Buchen,2918518
3415,Götzingen/ Buchen,2918518
3416,Grünberg/ Hessen,2914432
3417,Hallenberg/ Westfalen,2911514
3418,Hallenberg/ Westfalen,2911514
3419,Herblingen/ Schweiz,11836291
3422,Höchst/ Frankfurt,2903019
3423,Höchst/ Frankfurt,2903019
3424,Höchst/ Frankfurt,2903019
3425,Höchst/ Frankfurt,2903019
3426,Hohenlohe/ Neresheim,2901619
3427,Holzweiler/ Erkelenz,2899541
3428,Holzweiler/ Erkelenz,2899541
3429,Karlstadt am Main,2892786
3430,Kirberg/ Hessen,2890777
3433,Lengfeld/ Würzburg,2878831
3440,Mayen/ Rheinland-Pfalz,2872649
3441,Mayen/ Rheinland-Pfalz,2872649
3442,Mayen/ Rheinland-Pfalz,2872649
3443,Mayen,2872649
3447,Mayen/ Rheinland,2872649
3448,Mayen/ Rheinland,2872649
3452,Nauheim/ Groß-Gerau,2866917
3464,Niederkirchen/ Deidesheim,2863213
3465,Niederkirchen/ Deidesheim,2863213
3470,Offenheim/ Alzey,6554870
3478,Saarburg/ Rheinland-Pfalz,2842644
3480,Sachsenberg (Lichtenfels),2842556
3481,Sayn/ Bendorf,2951108
3483,Seeburg/ Göttingen,3207076
3490,Tannheim/ Biberach,6556029
3495,Diez/ Deutschland,2937018
3498,Sprendlingen/ Rheinland,2830080
3499,Verny/ Moselle,2969736
3503,Waldkirch/ Baden,2814883
3508,Winkel/ Rheingau,2911482
3509,Winkel/ Rheingau,2911482
3510,Zeltingen,3207549
3511,Laudenbach/ Main-Tauber,2880205
3512,Niederhöchstadt,2863321
3513,Osov/ Tschechien,3068815
3515,Wattenheim/ Pfalz,2813638
3516,Werda/ Sachsen,6548547
3520,Savoie,2975518
3521,Frankfurt-Höchst,2903019
11,Mlynica ,724126
160,Spa/ Belgien,2786318
197,Herve/ Belgien,2795912
198,Herve/ Belgien,2795912
342,Werne,2810833
428,Wambach/ Rheingau,2814345
431,Wallmichrath/ Velbert,2814550
540,Traisdorf/ Mittelfranken,2821623
602,Steinbach/ Thüringen,2828788
603,Steinbach/ Thüringen,2828737
604,Steinbach/ Thüringen,2828737
712,Schwäbisch-Gmünd,2835482
735,Kloster Schmerlenbach,2837920
1065,Obermörlen ,2859739
1099,Franken,2861650
1123,Walluf,2862762
1124,Walluf,2862762
1125,Walluf,2862762
1126,Walluf,2862762
1127,Walluf,2862762
1128,Walluf,2862762
1168,Hochstadt/ Pfalz,2863322
1182,Niederbergheim/ Warstein,2863605
1218,Netra/ Ringgau,2866374
1244,Münster-Sarmsheim,2867511
1245,Münster-Sarmsheim,2867511
1309,Momberg/ Neustadt,2869938
1373,Beeck Duisburg,2872347
1393,Märschendorf/ Lohne,2873195
1452,Lutzerath/ Cochem,2874728
1453,Lutzerath/ Cochem,2874728
1463,Lübisrath/ Grevenbroich,2875592
1464,Lübisrath/ Grevenbroich,2875592
1480,Lohrwardt/ Rees,2876118
1538,Lautern/ Bergstraße,2879884
1945,Herbern/ Ascheberg,2906229
1964,Heinzenbach,2907181
2294,Frickenhausen am Main,2924836
2439,Erda/ Hessen,2929737
2578,Diedesheim/ Mosbach,2937558
2591,Denzen/ Kirchberg,2938196
2613,Großcomburg,2939892
2614,Großcomburg,2939892
2665,Buchen/ Odenwald,2942634
2666,Buchen/ Odenwald,2942634
2667,Bubenheim/ Mainz,2942938
2735,Bodenstein/ Leinefelde,2947106
2841,Baierbach,2953217
2885,Baden-Baden,2953504
2886,Baden-Baden,2953504
2888,Baden-Baden,2953504
2889,Baden-Baden,2953504
2890,Baden-Baden,2953504
3052,Lenningen/ Luxemburg,2960699
3065,Amance Meurthe,2970222
3126,Nancy/ France,2990999
3127,Nancy/ France,2990999
3128,Nancy/ France,2990999
3129,Nancy/ France,2990999
3152,Hoffen/ Frankreich,3013221
3171,Dalem/ Grand Est,3021907
3175,Condé-Northen,3023964
3206,Bohemia,3077916
3207,Bohemia,3077916
3220,Mini?ta ,3091733
3242,Rom/ Italien,3169070
3252,Campi Bisenzio,3181018
3266,Neumagen-Dhron,3207532
3267,Neumagen-Dhron,3207532
3270,Dahlhaus/ Rösrath,3207593
3281,Ediger-Eller,3207699
3282,Ediger-Eller,3207699
3318,Jettingen-Scheppach,3336896
3354,Albach Fernwald,2958762
3355,Albach Fernwald,2958762
3356,Äpfelbach Egloffstein,2955805
3357,Arnsburg Lich,3208027
3358,Arnsburg Lich,3208027
3359,Arnsburg Lich,3208027
3360,Astheim Trebur,2954976
3361,Aura Saale,2954024
3362,Ballenberg Ravenstein,2953066
3363,Ballenberg Ravenstein,2953066
3364,Bauerbach Marburg,2952160
3365,Mering,2871813
3366,Beilstein Cochem,2951345
3367,Beilstein Cochem,2951345
3368,Beilstein Cochem,2951345
3369,Bellingen/ Rheinland-Pfalz,6554192
3370,Altenberg,2957834
3371,Bettendorf/ Rheinland-Pfalz,6553999
3372,Beuren Leinefelde,2949561
3373,Beuren Leinefelde,2949561
3374,Offenbach-Bieber,11974845
3375,Offenbach-Bieber,11974845
3376,Offenbach-Bieber,11974845
3377,Bürgel/ Offenbach,2941400
3378,Blankenheim Euskirchen,2948056
3379,Blankenberg Hennef,12200272
3380,Le Bois,3036145
3383,Buchen/ Odenwald,2942634
3390,Krombach/ Unterfranken,6556952
3391,Dalberg/ Kreuznach,2939338
3393,Dornau/ Sulzbach,2935785
3394,Dornberg/ Hardheim,2935751
3397,Kloster Eberbach,3208037
3398,Kloster Eberbach,3208037
3400,Olpe,2857306
3401,Elz,2930628
3402,Elz,2930628
3403,Elz,2930628
3404,Elz,2930628
3405,Elz,2930628
3406,Burg Enn/ Tirol,3173113
3407,Essingen/ Pfalz,6555179
3420,Herborn/ Dill,2906199
3421,Hirschberg/ Westfalen,2916325
3431,Krautscheid/ Buchholz,2884610
3432,Lehnstedt,6550258
3434,Altleiningen,2957040
3435,Lichtenau/ Rothenbuch,2878137
3436,Limbach/ Baden,6555647
3437,Lorch/ Rheingau,2875906
3438,Lorch/ Rheingau,2875906
3439,Lorch/ Rheingau,2875906
3444,Mandel/ kreuznach,2873989
3445,Mandel/ kreuznach,2873989
3446,Marlach/ Schöntal,2873261
3449,Molsberg/ Rheinland-Pfalz,2869968
3450,Molsberg/ Rheinland-Pfalz,2869968
3451,Molsberg/ Rheinland-Pfalz,2869968
3453,Neuendorf/ Teistungen,2865792
3454,Neuendorf/ Teistungen,2865792
3455,Neuendorf/ Teistungen,2865792
3456,Neuendorf/ Teistungen,2865792
3457,Neuendorf/ Teistungen,2865792
3458,Neuendorf/ Teistungen,2865792
3459,Neuendorf/ Teistungen,2865792
3460,Neuhäusel/ Rheinland-Pfalz,2865123
3461,Neuhäusel/ Rheinland-Pfalz,2865123
3462,Neulingen/ Enzkreis,3209429
3463,Neunkirchen/ Franken,2864420
3466,Obertiefenbach/ Beselich,2858783
3467,Obertiefenbach/ Beselich,2858783
3468,Obertiefenbach/ Beselich,2858783
3469,Oberheimbach/ Bingen,6555293
3471,Nieder-Olm,2863014
3472,Nieder-Olm,2863014
3473,Poritsch/ Tschechien,3067785
3474,Ransbach-Baumbach,3225108
3475,Reisberg/ Kärnten,2767687
3476,Rosbach vor der Höhe,2845160
3477,Roth/ Bad Kreuznach,6553533
3479,Sanddorf/ Saarland,2841899
3482,Niederselters,2862873
3484,Steinfeld/ Unterfranken,2828140
3485,Sulzbach am Main,2824806
3486,Sulzbach am Main,2824806
3487,Sulzbach am Main,2824806
3488,Sulzbach am Main,2824806
3489,Soest/ Nordrhein-Westfalen,2831708
3491,Toru?,3083271
3492,Traidendorf / Kallmünz,2821643
3493,Weinsheim / Bad Kreuznach,6553557
3494,Weinsheim / Bad Kreuznach,6553557
3496,Somborn / Freigericht,2831461
3497,Somborn / Freigericht,2831461
3500,Winkel / Rheingau,2911482
3501,Winkel / Rheingau,2911482
3502,Winkel / Rheingau,2911482
3504,Weitersweiler / Pfalz,6554995
3505,Weitersweiler / Pfalz,6554995
3506,Westhofen / Pfalz ,2810110
3507,Westhofen / Pfalz ,2810110
3514,Thorn / Polen,3083271
3517,Aschaffenburg,2955272
3518,Maifeld,3207796
3519,Maifeld,3207796
3520,n/a,n/a
3521,#,n/a
3522,None,n/a
3523,,n/a
